"","org","category","type","expense name","expenditureactual","description","expectedattendees","event off campus","collabhso","collabrso","speaker","eventsplanned","attendactual","eventsactual","rollover","externalreceived","totalrollover","date","amount"
"932","The African Perspective","speaker","supplies","Eastern DRC",800,NA,NA,NA,NA,NA,NA,NA,306,4,129.97,0,129.97,NA,NA
"933","The African Perspective","speaker","equipment","Eastern DRC",800,NA,NA,NA,NA,NA,NA,NA,306,4,129.97,0,129.97,NA,NA
"934","The African Perspective","speaker","services","Eastern DRC",800,NA,NA,NA,NA,NA,NA,NA,306,4,129.97,0,129.97,NA,NA
"935","The African Perspective","speaker","miscellaneous","Eastern DRC",800,NA,NA,NA,NA,NA,NA,NA,306,4,129.97,0,129.97,NA,NA
"936","The African Perspective","speaker","refreshments","Policy Roundtable: Africa’s Role in Global Sustainability",NA,"This engaging panel discussion will bring together African entrepreneurs, American scholars, and students who have worked in Africa to share their insights on Africa’s contributions to renewable energy and sustainable development. In collaboration with Booth Africa, the event seeks to secure credible speakers to ensure a high-quality and impactful discussion. The roundtable will explore how Africa is shaping the global sustainability agenda while fostering collaboration between academia, policy, and industry. With diverse speakers and an open Q&A session, attendees will gain practical knowledge about innovative approaches and policy frameworks, build meaningful connections for future partnerships, and take away actionable ideas to support Africa’s leadership in sustainability. This event aims to spark impactful conversations, promote diversity, and position the Harris School and UChicago as a key player in global discussions on Africa’s development and engagement.",50,"No","No","Yes","Yes. There'll be a woman or two. There'll be several entrepreneurs from Africa",6,306,4,129.97,0,129.97,NA,900
"937","The African Perspective","speaker","supplies","Policy Roundtable: Africa’s Role in Global Sustainability",NA,"This engaging panel discussion will bring together African entrepreneurs, American scholars, and students who have worked in Africa to share their insights on Africa’s contributions to renewable energy and sustainable development. In collaboration with Booth Africa, the event seeks to secure credible speakers to ensure a high-quality and impactful discussion. The roundtable will explore how Africa is shaping the global sustainability agenda while fostering collaboration between academia, policy, and industry. With diverse speakers and an open Q&A session, attendees will gain practical knowledge about innovative approaches and policy frameworks, build meaningful connections for future partnerships, and take away actionable ideas to support Africa’s leadership in sustainability. This event aims to spark impactful conversations, promote diversity, and position the Harris School and UChicago as a key player in global discussions on Africa’s development and engagement.",50,"No","No","Yes","Yes. There'll be a woman or two. There'll be several entrepreneurs from Africa",6,306,4,129.97,0,129.97,NA,500
"938","The African Perspective","speaker","equipment","Policy Roundtable: Africa’s Role in Global Sustainability",NA,"This engaging panel discussion will bring together African entrepreneurs, American scholars, and students who have worked in Africa to share their insights on Africa’s contributions to renewable energy and sustainable development. In collaboration with Booth Africa, the event seeks to secure credible speakers to ensure a high-quality and impactful discussion. The roundtable will explore how Africa is shaping the global sustainability agenda while fostering collaboration between academia, policy, and industry. With diverse speakers and an open Q&A session, attendees will gain practical knowledge about innovative approaches and policy frameworks, build meaningful connections for future partnerships, and take away actionable ideas to support Africa’s leadership in sustainability. This event aims to spark impactful conversations, promote diversity, and position the Harris School and UChicago as a key player in global discussions on Africa’s development and engagement.",50,"No","No","Yes","Yes. There'll be a woman or two. There'll be several entrepreneurs from Africa",6,306,4,129.97,0,129.97,NA,NA
"939","The African Perspective","speaker","services","Policy Roundtable: Africa’s Role in Global Sustainability",NA,"This engaging panel discussion will bring together African entrepreneurs, American scholars, and students who have worked in Africa to share their insights on Africa’s contributions to renewable energy and sustainable development. In collaboration with Booth Africa, the event seeks to secure credible speakers to ensure a high-quality and impactful discussion. The roundtable will explore how Africa is shaping the global sustainability agenda while fostering collaboration between academia, policy, and industry. With diverse speakers and an open Q&A session, attendees will gain practical knowledge about innovative approaches and policy frameworks, build meaningful connections for future partnerships, and take away actionable ideas to support Africa’s leadership in sustainability. This event aims to spark impactful conversations, promote diversity, and position the Harris School and UChicago as a key player in global discussions on Africa’s development and engagement.",50,"No","No","Yes","Yes. There'll be a woman or two. There'll be several entrepreneurs from Africa",6,306,4,129.97,0,129.97,NA,300
"940","The African Perspective","speaker","miscellaneous","Policy Roundtable: Africa’s Role in Global Sustainability",NA,"This engaging panel discussion will bring together African entrepreneurs, American scholars, and students who have worked in Africa to share their insights on Africa’s contributions to renewable energy and sustainable development. In collaboration with Booth Africa, the event seeks to secure credible speakers to ensure a high-quality and impactful discussion. The roundtable will explore how Africa is shaping the global sustainability agenda while fostering collaboration between academia, policy, and industry. With diverse speakers and an open Q&A session, attendees will gain practical knowledge about innovative approaches and policy frameworks, build meaningful connections for future partnerships, and take away actionable ideas to support Africa’s leadership in sustainability. This event aims to spark impactful conversations, promote diversity, and position the Harris School and UChicago as a key player in global discussions on Africa’s development and engagement.",50,"No","No","Yes","Yes. There'll be a woman or two. There'll be several entrepreneurs from Africa",6,306,4,129.97,0,129.97,NA,150
"941","The African Perspective","workshop","refreshments","Conflict Resolution Workshop: Lessons from Africa",NA,"This interactive workshop brings together experienced practitioners who are deeply engaged in conflict resolution and peacebuilding efforts across war-torn regions of Africa, including Sudan, Kenya, and Somalia. The purpose of the event is to shed light on African-led approaches to resolving conflict, rebuilding trust, and fostering sustainable peace in communities affected by violence, displacement, and political instability.

Participants will learn from real-life experiences and fieldwork insights shared by frontline peacebuilders. Through dynamic discussions, case study explorations, and hands-on activities, the workshop will explore traditional and innovative African methods of mediation, community reconciliation, and post-conflict healing.

This is not a lecture-style event—attendees will be encouraged to engage directly with the speakers, share their perspectives, and collaboratively analyze challenges and solutions. The goal is to foster a deeper understanding of context-driven conflict resolution strategies that can inform both local and global peacebuilding practices.",70,"No","No","EASA","Yes. There'll be a four women. There'll be practitioners from Africa.",6,306,4,129.97,0,129.97,NA,1050
"942","The African Perspective","workshop","supplies","Conflict Resolution Workshop: Lessons from Africa",NA,"This interactive workshop brings together experienced practitioners who are deeply engaged in conflict resolution and peacebuilding efforts across war-torn regions of Africa, including Sudan, Kenya, and Somalia. The purpose of the event is to shed light on African-led approaches to resolving conflict, rebuilding trust, and fostering sustainable peace in communities affected by violence, displacement, and political instability.

Participants will learn from real-life experiences and fieldwork insights shared by frontline peacebuilders. Through dynamic discussions, case study explorations, and hands-on activities, the workshop will explore traditional and innovative African methods of mediation, community reconciliation, and post-conflict healing.

This is not a lecture-style event—attendees will be encouraged to engage directly with the speakers, share their perspectives, and collaboratively analyze challenges and solutions. The goal is to foster a deeper understanding of context-driven conflict resolution strategies that can inform both local and global peacebuilding practices.",70,"No","No","EASA","Yes. There'll be a four women. There'll be practitioners from Africa.",6,306,4,129.97,0,129.97,NA,475
"943","The African Perspective","workshop","equipment","Conflict Resolution Workshop: Lessons from Africa",NA,"This interactive workshop brings together experienced practitioners who are deeply engaged in conflict resolution and peacebuilding efforts across war-torn regions of Africa, including Sudan, Kenya, and Somalia. The purpose of the event is to shed light on African-led approaches to resolving conflict, rebuilding trust, and fostering sustainable peace in communities affected by violence, displacement, and political instability.

Participants will learn from real-life experiences and fieldwork insights shared by frontline peacebuilders. Through dynamic discussions, case study explorations, and hands-on activities, the workshop will explore traditional and innovative African methods of mediation, community reconciliation, and post-conflict healing.

This is not a lecture-style event—attendees will be encouraged to engage directly with the speakers, share their perspectives, and collaboratively analyze challenges and solutions. The goal is to foster a deeper understanding of context-driven conflict resolution strategies that can inform both local and global peacebuilding practices.",70,"No","No","EASA","Yes. There'll be a four women. There'll be practitioners from Africa.",6,306,4,129.97,0,129.97,NA,250
"944","The African Perspective","workshop","services","Conflict Resolution Workshop: Lessons from Africa",NA,"This interactive workshop brings together experienced practitioners who are deeply engaged in conflict resolution and peacebuilding efforts across war-torn regions of Africa, including Sudan, Kenya, and Somalia. The purpose of the event is to shed light on African-led approaches to resolving conflict, rebuilding trust, and fostering sustainable peace in communities affected by violence, displacement, and political instability.

Participants will learn from real-life experiences and fieldwork insights shared by frontline peacebuilders. Through dynamic discussions, case study explorations, and hands-on activities, the workshop will explore traditional and innovative African methods of mediation, community reconciliation, and post-conflict healing.

This is not a lecture-style event—attendees will be encouraged to engage directly with the speakers, share their perspectives, and collaboratively analyze challenges and solutions. The goal is to foster a deeper understanding of context-driven conflict resolution strategies that can inform both local and global peacebuilding practices.",70,"No","No","EASA","Yes. There'll be a four women. There'll be practitioners from Africa.",6,306,4,129.97,0,129.97,NA,400
